"absolute src","font-bold","font-medium","font-medium 2","font-medium 3","flex","flex 2","flex 3","list-inside","font-semibold","font-semibold 2","font-semibold 3","text-tiers-gold-500","text-tiers-diamond-500","font-semibold 4","list-inside 2","font-semibold 5","font-semibold 7","text-tiers-gold-500 2","text-tiers-diamond-500 2","font-semibold 8","grid","text-lg","font-semibold 10","font-semibold 11","grid 2","text-lg 2","font-semibold 14","grid 3","text-lg 3","grid 4","text-lg 4","font-semibold 17","grid 5","text-lg 5","font-semibold 20","grid 6","text-lg 6","font-semibold 23","grid 7","text-lg 7","font-semibold 26","font-semibold 27","grid 8","text-lg 8","font-semibold 30","grid 9","text-lg 9","grid 10","text-lg 10","font-semibold 34","grid 11","text-lg 11","font-semibold 38","grid 12","text-lg 12","font-semibold 41","h-full src","list-inside 3","text-blue-600","text-blue-600 href","flex 4","text-tiers-silver-500","font-semibold 42","font-semibold 43","text-tiers-bronze-500","list-inside 4","font-semibold 44"
"https://howbazaar-images.b-cdn.net/images/items/21c858b6-6f6e-4bc5-9e84-3722b3dd813a.avif","Sauna","Silver+","Pygmalien","Medium","Burn","Heal","Property","Cooldown 5 seconds","","","»   »","5","6","","","","»   »","30","45","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/21c858b6-6f6e-4bc5-9e84-3722b3dd813a.avif","When you ,   and gain   for the fight.","","","Regen","4","","","","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/11071142-5633-4b4c-8d11-7d62038bdb61.avif","Scales","Gold+","Mak","Medium","Charge","Tool","","Cooldown 4 seconds","","Charge","»","1","2","","adjacent items  second(s)","","","","","","Adjacent items have +40% .","Deadly","Shield","Crit Chance","10","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 100","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","100","Restorative","Heal","100","Shielded","This has +1 Multicast.","Shiny","","10","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/11071142-5633-4b4c-8d11-7d62038bdb61.avif","If you have the same amount of items on both sides of this,  all other items instead.","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/f4827638-60ff-4101-a52f-037c04791ee5.avif","Schematics","Silver+","Dooley","Medium","Level","TechReference","","When you Level Up, get a Small Tech item from any Hero.","","","","","","","","","","","","","...and Enchant the item with Deadly if able.","Deadly","","","...and Enchant the item with Fiery if able.","Fiery","","...and Enchant the item with Golden if able.","Golden","...and Enchant the item with Heavy if able.","Heavy","","...and Enchant the item with Icy if able.","Icy","","...and Enchant the item with Obsidian if able.","Obsidian","","...and Enchant the item with Radiant if able.","Radiant","","","...and Enchant the item with Restorative if able.","Restorative","","...and Enchant the item with Shielded if able.","Shielded","...and Enchant the item with Shiny if able.","Shiny","","...and Enchant the item with Toxic if able.","Toxic","","...and Enchant the item with Turbo if able.","Turbo","","https://howbazaar-images.b-cdn.net/images/items/f4827638-60ff-4101-a52f-037c04791ee5.avif","","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/620ec0e8-81c1-4881-8f26-e9f96e9742f5.avif","Scimitar of the Deep","Silver+","Vanessa","Medium","Aquatic","Crit","Damage","Cooldown 5 seconds","","Poison","»   »","40","60","","Deal","","»   »","+4","+6","damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","This has double .","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/620ec0e8-81c1-4881-8f26-e9f96e9742f5.avif","When you Crit,  equal to 20% of this item's .","","","HasteReference","20","Damage","Damage","","When this is Hasted, your  items gain   for the fight.",""
"https://howbazaar-images.b-cdn.net/images/items/6260416a-6433-456a-9c5c-14a18d82f940.avif","Scorchpepper","Bronze+","Jules","Small","Burn","Food","Joy","Cooldown 5 seconds","","","»   »   »","6","8","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","This has double .","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Heal","equal to 5 times this item's","Shielded","This has +1 Multicast.","Shiny","","equal to this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/6260416a-6433-456a-9c5c-14a18d82f940.avif","The Food to the left of this is Heated.","Stew","https://www.howbazaar.gg/monsters#Stew","","4","","","2","","Burn"
"https://howbazaar-images.b-cdn.net/images/items/6ba3778c-e760-44f3-b3b4-a4b4ca267cc2.avif","Scrap","Bronze+","Common","Small","Loot","ShieldReference","","When you sell this, your leftmost  item gains  .","","Shield","»   »   »","+16","+32","Shield","","Haste","","","","","When you sell this, your leftmost item gains 2% .","Deadly","Shield","Crit Chance","When you sell this, your leftmost  item gains +1 .","Fiery","Burn","When you sell this, your leftmost  item gains +0.2  duration.","","When you sell this, your leftmost  item gains +0.1  duration.","Heavy","Slow","When you sell this, your leftmost  item gains +10 .","Icy","Freeze","When you sell this, your leftmost  item gains +10 .","Obsidian","Damage","This has double  bonus.","","Freeze","Slow","When you sell this, your leftmost  item gains +1 .","Restorative","Heal","When you sell this, your leftmost  item gains +0.2  duration.","Shielded","","","","","Toxic","Poison","","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/6ba3778c-e760-44f3-b3b4-a4b4ca267cc2.avif","","Haunted Kimono","https://www.howbazaar.gg/monsters#Haunted_Kimono","","+8","","","+4","",""
"https://howbazaar-images.b-cdn.net/images/items/a167bf66-e29e-43d2-b30e-a480600c992d.avif","Scrap Metal","Gold+","Dooley","Medium","Cooldown","","","When you sell this, reduce your leftmost item's Cooldown by .","Tool","","»","3%","6%","","","Haste","","","","","This has double Cooldown reduction.","Deadly","Shield","Damage","When you sell this, your leftmost  item gains +5 .","Fiery","Burn","When you sell this, your leftmost  item gains +1  duration.","","When you sell this, your leftmost  item gains +0.5  duration.","Heavy","Slow","When you sell this, your leftmost  item gains +25 .","Icy","Freeze","When you sell this, your leftmost  item gains +25 .","Obsidian","","When you sell this, your leftmost  item gains +25 .","","Freeze","Slow","When you sell this, your leftmost  item gains +5 .","Restorative","Heal","When you sell this, your leftmost  item gains +1  duration.","Shielded","","","","","Toxic","Poison","","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/a167bf66-e29e-43d2-b30e-a480600c992d.avif","","","","","","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/0c710f33-d0fd-40c8-aa2d-34fc20f23140.avif","Scythe","Legendary","Common","Medium","Damage","Relic","Unpurchasable","Cooldown 7 seconds","","","","","","","Deal  equal to a third of an enemy's","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/0c710f33-d0fd-40c8-aa2d-34fc20f23140.avif","","Void Knight","https://www.howbazaar.gg/monsters#Void_Knight","Weapon","","Damage","Damage","","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/eda51b14-8420-4da4-ba82-89513e5deaa2.avif","Sea Shell","Bronze+","Vanessa","Small","Aquatic","Shield","","Cooldown 6 seconds","Aquatic","Shield","»   »   »","20","25","","for each  item you have","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 3 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/eda51b14-8420-4da4-ba82-89513e5deaa2.avif","","Roaming Isle","https://www.howbazaar.gg/monsters#Roaming_Isle","","15","","","10","",""
"https://howbazaar-images.b-cdn.net/images/items/7ccaa9ae-c915-49f2-863a-aa333c41b7fb.avif","Seadog's Saloon","Gold+","Vanessa","Large","Aquatic","Haste","Property","Cooldown  seconds","Friend","","»","5","4","","an item for 2 second(s)","Slow","","","","","Your  have +50% .","Deadly","Shield","Crit Chance","4","Fiery","Burn","This has double value.","Golden","This  for twice as long.","Heavy","Slows","an item for 1 second(s)","Icy","Freeze","Deal 40","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","40","Restorative","Heal","40","Shielded","This has +1 Multicast.","Shiny","","4","Toxic","Poison","This  for twice as long.","Turbo","Hastes","","an item for 2 second(s)","","","Slow","","","","","This has +1 Multicast for each  you have.",""
"https://howbazaar-images.b-cdn.net/images/items/38867a93-a32f-4c75-8018-b60a205cc436.avif","Seafood Cracker","Bronze+","Jules","Small","Damage","Tool","Weapon","Cooldown 4 seconds","","","»   »   »","30","40","","Deal","","","","","Damage","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 2 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","This has double .","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","Damage","equal to 5% of this item's","Toxic","Poison","an item for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/38867a93-a32f-4c75-8018-b60a205cc436.avif","If an enemy is Shielded, this deals triple .","","","","20","Damage","Damage","10","","Damage"
"https://howbazaar-images.b-cdn.net/images/items/c20cf1f9-63af-4672-92de-08a6e6110e43.avif","Seashadow","Silver+","Vanessa","Medium","Cooldown","Friend","Vehicle","Cooldown 2 seconds","","","»   »","3","2","","Reduce the Cooldown of your other items by 8% for the fight","","","","","","Your items have +25% .","Deadly","Shield","Crit Chance","7","Fiery","Burn","This has double value.","Golden","2 items for 1 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal 75","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","75","Restorative","Heal","75","Shielded","This has +1 Multicast.","Shiny","","7","Toxic","Poison","2 items for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/c20cf1f9-63af-4672-92de-08a6e6110e43.avif","Increase this item's Cooldown by  second(s) for the fight","","","","4","","","","",""
"https://howbazaar-images.b-cdn.net/images/items/88e65c34-6865-4222-8eec-c18d48b2aa8d.avif","Seaweed","Bronze+","Vanessa","Small","Aquatic","Heal","","Cooldown 7 seconds","Aquatic","","»   »   »","+15","+20","","20","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 3 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","This has double .","Restorative","Heal","equal to this item's","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 3 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/88e65c34-6865-4222-8eec-c18d48b2aa8d.avif","When you use an  item, this gains   for the fight.","Roaming Isle","https://www.howbazaar.gg/monsters#Roaming_Isle","","+10","Heal","Heal","+5","",""
"https://howbazaar-images.b-cdn.net/images/items/23a2d299-ccca-4bdc-b72e-d55321e552d4.avif","Secret Formula","Gold+","Mak","Medium","BurnReference","PoisonReference","Regen","Cooldown  seconds","","Poison","»","9","7","","Gain   for the fight","","»","5","10","","This has +50% .","Deadly","Shield","Crit Chance","This has double  bonus.","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","an item for 1 second(s)","Icy","Freeze","Deal  equal to 5 times this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to 5 times this item's","Restorative","Regen","equal to 5 times this item's","Shielded","This has double  and  bonus.","Shiny","","This has double  bonus.","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/23a2d299-ccca-4bdc-b72e-d55321e552d4.avif","The  item to the left of this gains +  equal to your  for the fight","","","Relic","","Regen","","","The  item to the right of this gains +  equal to your  for the fight",""
"https://howbazaar-images.b-cdn.net/images/items/acfdf9cc-6a8c-43ef-8b30-14f4843b2f28.avif","Security Camera","Silver+","Dooley","Medium","Crit","Shield","Tech","Cooldown 6 seconds","Shield","Shield","»   »","+30%","+40%","Shield","50","Shield","»   »","+20","+30","Crit Chance","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's Your other  items have +20% .","Fiery","Burn","This has double value.","Golden","2 items for 2 second(s)","Heavy","Slow","1 items for 1 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Crit Chance","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's Your other  items have +20% .","Restorative","Heal","This has double .","Shielded","This has double  bonus and  bonus.","Shiny","Damage","equal to 5% of this item's Your other  items have +20% .","Toxic","Poison","2 items for 2 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/acfdf9cc-6a8c-43ef-8b30-14f4843b2f28.avif","Your  items have  .","","","","+20%","Crit Chance","Crit Chance","","When you Crit with a  item, your  items gain   for the fight.","Crit Chance"
"https://howbazaar-images.b-cdn.net/images/items/58e08eca-faae-4f62-b7de-3824a717f337.avif","Security Drone","Bronze+","Stelle","Medium","Drone","Shield","Tech","Cooldown 5 seconds","","Shield","»   »   »","75","100","","","","","","","","This has +50% .","Deadly","Shield","Crit Chance","equal to 5% of this item's","Fiery","Burn","This has double value.","Golden","an item for 1 second(s)","Heavy","Slow","an item for 0.5 second(s)","Icy","Freeze","Deal  equal to this item's","Obsidian","Damage","This item is immune to ,  and Destroy.","Radiant","Freeze","Slow","equal to this item's","Restorative","Heal","This has double .","Shielded","This has +1 Multicast.","Shiny","","equal to 5% of this item's","Toxic","Poison","an item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/58e08eca-faae-4f62-b7de-3824a717f337.avif","When an enemy uses an item while this is Flying,  this 1 second.","Aleppa Tantius","https://www.howbazaar.gg/monsters#Aleppa_Tantius","","50","","","25","",""
"https://howbazaar-images.b-cdn.net/images/items/a046d7a0-effe-41c0-850f-de1f4bfa08f2.avif","Serving Platter","Gold+","Jules","Medium","Charge","CritReference","Tool","When you Crit with a Food,   other Food 1 second.","","Charge","»","1","2","","","","","","","","Your Food have +40% .","Deadly","Shield","Crit Chance","When you Crit with a Food,  2","Fiery","Burn","This has double value.","Golden","When you Crit with a Food,  1 item for 1 second(s)","Heavy","Slow","When you Crit with a Food,  an item for 0.5 second(s)","Icy","Freeze","When you Crit with a Food, Deal 25","Obsidian","Damage","Your Food are affected by  and  for half as long.","Radiant","Freeze","Slow","When you Crit with a Food,  25","Restorative","Heal","When you Crit with a Food,  25","Shielded","This has double  amount.","Shiny","","When you Crit with a Food,  2","Toxic","Poison","When you Crit with a Food,  1 item for 1 second(s)","Turbo","Haste","https://howbazaar-images.b-cdn.net/images/items/a046d7a0-effe-41c0-850f-de1f4bfa08f2.avif","","","","","","","","","",""
